,ID,Mean,Mean_Error,Sigma,Error
43,1350.0,6.78169214591,0.00498263413142,0.670639472549,0.00498698500567
44,1356.0,4.59189610931,0.0011478266483,0.0508759808805,0.00123595608007
45,1364.0,inf,inf,inf,inf
46,1366.0,5.41426757119,0.00595488481884,-0.26621918261,0.00641183069004
47,1375.0,5.80627943097,0.00211329461476,0.588482199601,0.00211334086372
48,1379.0,6.14307446034,0.00341505225541,0.547674385545,0.00341627818589
49,1396.0,4.30447733367,0.00434098075765,-0.220518606824,0.00456937319625
50,1403.0,5.8359028506,0.00256229237828,-0.528954237826,0.00256254404279
51,1408.0,5.55176644567,0.00464320332505,0.673480307353,0.00464598468857
52,1412.0,6.56524490082,0.00299235822805,0.733424112139,0.00299248143246
53,1424.0,inf,inf,inf,inf
54,1426.0,5.64647014677,0.0105392696604,0.911883516273,0.0106129551178
55,1438.0,6.10670967989,0.00500151736866,0.660022191595,0.00500633767024
56,1449.0,5.33458241102,0.0790341548859,1.53086180165,0.0759585891639
57,1476.0,4.38506266975,0.000243495106752,0.029904250866,0.000243828750687
58,1488.0,5.11963234269,0.00530708635556,-0.435335275896,0.00535372203043
59,15003.0,7.67361800619,0.00509331831185,-0.652996828388,0.00509898520776
60,1504.0,4.83022568598,0.00521607043599,0.546127355461,0.00523149838111
61,1507.0,6.26823950987,0.00638934518587,0.442283014107,0.00650126538256
62,1508.0,inf,inf,inf,inf
63,1513.0,8.03601296143,0.000981414874487,0.67894911056,0.000981415194421
64,1514.0,6.62128197483,0.00275884838716,0.580561932951,0.0027590940102
65,15220.0,6.72396824926,0.00221192071701,0.532229079808,0.00221202058591
66,1590.0,6.99667869825,0.00132012142609,0.715591069503,0.00132012143473
67,1598.0,5.06592960366,0.00726956984038,-0.447634763995,0.00746760652709
68,1601.0,4.45915820131,0.00207499445843,0.0492477419311,0.00219717537967
69,1613.0,5.28357780756,0.00492824321158,-0.536844044379,0.00494033887983
70,1616.0,5.66569849923,0.000410438416307,0.325185921649,0.000410438424453
71,1617.0,5.0085521566,0.00500456570559,0.396009692751,0.00505571131055
72,1625.0,5.81114948349,0.00484312605121,0.781530227097,0.00484481016941
73,1627.0,4.91901579235,0.00284855471568,0.481792582785,0.00284933298666
74,1635.0,6.27131109732,0.00177649196975,0.470921784791,0.00177654148431
75,1636.0,5.89637251318,0.00541176776283,0.612215502718,0.00542285930454
76,1640.0,4.81736787443,0.00238148716292,0.0885618128429,0.00264553466556
77,1646.0,7.15794800428,0.00193362044573,0.519236388665,0.00193367100026
78,1648.0,5.81817026882,0.00256492488758,0.70992831957,0.00256498271073
79,1657.0,4.85213999773,0.00123343418472,0.361444722853,0.00123345524073
80,16588.0,7.7133840617,0.00336524422253,0.665118773566,0.0033656571891
81,1667.0,5.80337916709,0.00546440683858,0.663920131112,0.00547232963712
82,1675.0,5.85949799487,0.0161190556997,-0.968316818792,0.0165994836648
83,1689.0,5.65517475528,0.00361956350575,0.557475857054,0.00362116128512
84,1691.0,6.62326122597,0.00609207472366,0.745798045109,0.00610058671562
85,1720.0,6.10763569072,0.0094485387606,-0.446296333748,0.0100712482272
86,1742.0,5.73260876666,0.0151504405311,-0.998508839527,0.0154709514373
87,17641.0,6.35956089634,0.00295455402315,0.564160024397,0.00295498677869
88,18539.0,8.17960234197,0.00233571561889,0.745573704747,0.00233574206064
89,18651.0,9.27041168106,0.00448714135614,0.705526214115,0.0044871413916
90,19197.0,6.15429345168,0.00298460431227,0.721142846021,0.0029847362959
91,19591.0,7.44321940024,0.00194333503348,0.677553687993,0.00194334954801
92,19898.0,5.40592640189,0.00817256297133,0.532772839041,0.00835275707239
93,20041.0,7.09163005354,0.00297876246668,0.573936096644,0.00297917901103
94,2008.0,3.48260218911,0.00785180758797,0.643228894029,0.00792119134783
95,2010.0,6.57810300052,0.00902652042172,0.979809236714,0.00904904744803
96,20620.0,6.34014952951,0.00969631486021,0.796569769057,0.00978097419025
97,20972.0,6.94629727849,0.00243433739273,0.495930609054,0.00243459319302
98,2105.0,inf,inf,inf,inf
99,21.0,6.77519049563,0.00381936243496,0.554229004904,0.00382164522514
100,2128.0,2.22890210759,7.05972481296e-15,6.0112001573e-05,7.32555015184e-15
101,21872.0,5.73270933999,0.00753504684216,0.518054410026,0.00767057950018
102,22032.0,inf,inf,inf,inf
103,22.0,7.21966240333,0.00434443138529,0.761436444391,0.00434541977732
104,22998.0,6.87999620334,0.00555608873108,0.556972995624,0.00557619645362
105,23005.0,8.08554277953,0.00134838008955,0.668382274388,0.0013483821378
106,23975.0,6.08577264083,0.00990439598582,-0.464127421251,0.0105725878505
107,24008.0,5.32837363798,0.0020437694079,0.412391831303,0.00204399494266
108,24013.0,inf,inf,inf,inf
109,24017.0,6.4340623146,0.00891473773186,0.899822426449,0.00894599541997
110,24248.0,6.50778807467,0.00215178502102,0.561175308506,0.00215185005157
111,24346.0,7.48492702321,0.00234348120601,0.504462620346,0.00234366707368
112,24453.0,4.66899709524,0.00596064149059,-0.344776270555,0.00616377125832
113,24576.0,5.44555298858,0.00429059585409,0.324928398521,0.00434313546236
114,24631.0,5.91299328226,0.00270347816402,0.499543150959,0.00270394690127
115,24705.0,6.01644760754,0.00526211462539,0.565337335215,0.0052759020991
116,24763.0,7.19568834898,0.00304818291957,0.76637685837,0.0030482934138
117,24824.0,7.23869707971,0.00688096273109,0.953546028477,0.00688615332476
118,24923.0,6.02644233273,0.00456563625305,0.572903861163,0.00457128528372
119,24930.0,5.03043034214,0.0590052259691,0.838776230599,0.0502177130483
120,24937.0,6.55548740872,0.00223108047713,0.503458817887,0.0022312197301
121,24946.0,6.64706243893,0.00630264007191,0.849081744743,0.00630811831575
122,25.0,6.33753753533,0.000756460635246,0.48956356138,0.000756460970842
123,2612.0,2.75996156891,1.78791569436e-15,1.78939094072e-05,1.85516591124e-15
124,28.0,5.1638095173,0.00122628934281,0.359698981159,0.00122628934165
125,3000.0,6.83100964223,0.0101228375567,0.706415971321,0.0102946617942
126,35.0,6.44729797416,0.00497375651406,0.756565585741,0.00497609600082
127,3898.0,7.31001361582,0.0126191643019,-1.3961910748,0.0126479258143
128,42.0,4.9994019212,0.0052571719436,0.66269639741,0.00526353195768
129,4641.0,inf,inf,inf,inf
130,4753.0,6.28424785044,0.0265891425091,0.544747441754,0.0263621791601
131,503.0,10.2757084084,0.00220727835229,0.164464109338,0.00220722931113
132,5505.0,5.14745649331,0.00498042821223,0.443930278286,0.00501101091443
133,58.0,2.77948470675,0.0270756316406,0.613935957899,0.0278635112172
134,5958.0,6.980249397,0.00441844543354,0.726807739121,0.00441983790712
135,62.0,5.39728534092,0.00517896777954,0.548004335666,0.00519354419877
136,67.0,9.02175938927,0.00266089836993,0.396468009808,0.00266089838082
137,7341.0,inf,inf,inf,inf
138,7431.0,5.30676625934,0.00582283600587,-0.743933174264,0.00582942736825
139,787.0,31154181.0538,0.00192883528634,15577086.5926,0.0020014872792
140,8462.0,6.50442473957,0.00714179292066,-0.754414190879,0.00716205716432
141,8582.0,inf,inf,inf,inf
142,8744.0,4.86273875167,0.0138398457868,0.256309094614,0.0131100617009
143,91.0,6.08606641703,0.00983311954103,0.624605953947,0.0100720550277
144,99.0,7.98312478185,inf,8.81036944564e-16,inf
